VUL4J-3,Arja-RSRepair,0:00:00,RepairStatus.UNKNOWN,"September 05, 2022"
VUL4J-3,Astor-jgenprog,0:07:16,RepairStatus.UNKNOWN,"September 05, 2022"
VUL4J-7,Astor-jgenprog,0:10:28,RepairStatus.UNKNOWN,"September 05, 2022"
VUL4J-7,Astor-jKali,0:11:00,RepairStatus.UNKNOWN,"September 05, 2022"
VUL4J-7,Astor-jMutRepair,0:10:41,RepairStatus.UNKNOWN,"September 05, 2022"
VUL4J-7,Astor-Cardumen,0:11:49,RepairStatus.UNKNOWN,"September 05, 2022"
VUL4J-7,Dynamoth,0:00:00,RepairStatus.UNKNOWN,"September 05, 2022"
VUL4J-7,Nopol,0:00:32,RepairStatus.UNKNOWN,"September 05, 2022"
VUL4J-3,Astor-jgenprog,0:04:36,RepairStatus.UNKNOWN,"September 05, 2022"
VUL4J-3,Astor-jKali,0:04:17,RepairStatus.UNKNOWN,"September 05, 2022"
VUL4J-3,Astor-jMutRepair,0:05:11,RepairStatus.UNKNOWN,"September 05, 2022"
VUL4J-3,Astor-Cardumen,0:07:59,RepairStatus.UNKNOWN,"September 05, 2022"
VUL4J-3,Dynamoth,0:00:00,RepairStatus.UNKNOWN,"September 05, 2022"
VUL4J-3,Nopol,0:01:07,RepairStatus.UNKNOWN,"September 05, 2022"
VUL4J-3,Nopol,0:00:51,RepairStatus.UNKNOWN,"September 06, 2022"
VUL4J-3,Nopol,0:00:37,RepairStatus.UNKNOWN,"September 06, 2022"
VUL4J-7,Astor-jgenprog,0:10:24,RepairStatus.UNKNOWN,"September 06, 2022"
VUL4J-7,Astor-jKali,0:10:16,RepairStatus.UNKNOWN,"September 06, 2022"
VUL4J-7,Astor-Cardumen,0:10:34,RepairStatus.UNKNOWN,"September 06, 2022"
VUL4J-7,Nopol,0:09:08,RepairStatus.UNKNOWN,"September 06, 2022"
VUL4J-3,Nopol,0:00:49,RepairStatus.UNKNOWN,"September 06, 2022"
VUL4J-9,Astor-jKali,0:10:54,RepairStatus.UNKNOWN,"September 06, 2022"
VUL4J-9,Astor-jMutRepair,0:10:01,RepairStatus.UNKNOWN,"September 06, 2022"
VUL4J-8,Dynamoth,0:00:00,RepairStatus.UNKNOWN,"September 06, 2022"
VUL4J-11,Astor-jgenprog,0:00:05,RepairStatus.UNKNOWN,"September 06, 2022"
VUL4J-11,Astor-jKali,0:00:05,RepairStatus.UNKNOWN,"September 06, 2022"
VUL4J-11,Astor-jMutRepair,0:00:06,RepairStatus.UNKNOWN,"September 06, 2022"
VUL4J-11,Astor-Cardumen,0:00:06,RepairStatus.UNKNOWN,"September 06, 2022"
VUL4J-11,Dynamoth,0:00:00,RepairStatus.UNKNOWN,"September 06, 2022"
VUL4J-11,Nopol,0:00:10,RepairStatus.UNKNOWN,"September 06, 2022"
VUL4J-9,Astor-Cardumen,0:12:22,RepairStatus.UNKNOWN,"September 06, 2022"
VUL4J-9,Dynamoth,0:00:00,RepairStatus.UNKNOWN,"September 06, 2022"
VUL4J-9,Nopol,0:01:38,RepairStatus.UNKNOWN,"September 06, 2022"
VUL4J-46,Astor-jgenprog,0:00:30,RepairStatus.UNKNOWN,"September 06, 2022"
VUL4J-46,Astor-jKali,0:00:28,RepairStatus.UNKNOWN,"September 06, 2022"
VUL4J-46,Astor-jMutRepair,0:00:17,RepairStatus.UNKNOWN,"September 06, 2022"
VUL4J-46,Astor-Cardumen,0:02:36,RepairStatus.UNKNOWN,"September 06, 2022"
VUL4J-46,Dynamoth,0:00:00,RepairStatus.UNKNOWN,"September 06, 2022"
VUL4J-46,Nopol,0:05:05,RepairStatus.UNKNOWN,"September 06, 2022"
VUL4J-47,Astor-jgenprog,0:01:09,RepairStatus.UNKNOWN,"September 06, 2022"
VUL4J-47,Astor-jKali,0:00:28,RepairStatus.UNKNOWN,"September 06, 2022"
VUL4J-47,Astor-jMutRepair,0:00:16,RepairStatus.UNKNOWN,"September 06, 2022"
VUL4J-47,Astor-Cardumen,0:02:39,RepairStatus.UNKNOWN,"September 06, 2022"
VUL4J-47,Dynamoth,0:00:00,RepairStatus.UNKNOWN,"September 06, 2022"
VUL4J-47,Nopol,0:05:03,RepairStatus.UNKNOWN,"September 06, 2022"
VUL4J-48,Astor-jgenprog,0:00:03,RepairStatus.UNKNOWN,"September 06, 2022"
VUL4J-48,Astor-jKali,0:00:02,RepairStatus.UNKNOWN,"September 06, 2022"
VUL4J-48,Astor-jMutRepair,0:00:03,RepairStatus.UNKNOWN,"September 06, 2022"
VUL4J-48,Astor-Cardumen,0:00:02,RepairStatus.UNKNOWN,"September 06, 2022"
VUL4J-48,Dynamoth,0:00:00,RepairStatus.UNKNOWN,"September 06, 2022"
VUL4J-48,Nopol,0:00:04,RepairStatus.UNKNOWN,"September 06, 2022"
VUL4J-57,Astor-jgenprog,0:00:11,RepairStatus.UNKNOWN,"September 06, 2022"
VUL4J-57,Astor-jKali,0:00:09,RepairStatus.UNKNOWN,"September 06, 2022"
